ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Semana,Mes,Dia_Semana,Trimestre,Nombre_producto,Categoría,Precio_Unitario,Stock,Venta_Total
1749,2024-02-28,95,33,1,5,Completa,9,2,Wednesday,1,Papas chips,Galletitas y Snacks,8.54,2837,8.54
2047,2024-02-28,117,17,1,5,Completa,9,2,Wednesday,1,Manzanas,Frutas y Verduras,6.54,3383,6.54
2294,2024-02-28,316,35,2,1,Completa,9,2,Wednesday,1,Arroz,Conservas,4.25,1437,8.5
2346,2024-02-28,274,25,4,3,Completa,9,2,Wednesday,1,Pizza congelada,Congelados,15.45,1640,61.8
2460,2024-02-28,301,15,5,4,Completa,9,2,Wednesday,1,Medialunas,Panadería,3.51,4043,17.549999999999997
2550,2024-02-28,138,23,4,3,Pendiente,9,2,Wednesday,1,Papas fritas,Congelados,8.23,3731,32.92
2600,2024-02-28,187,25,4,5,Completa,9,2,Wednesday,1,Pizza congelada,Congelados,15.45,1640,61.8
3,2024-02-29,31,21,3,3,Completa,9,2,Thursday,1,Zanahorias,Frutas y Verduras,3.25,2800,9.75
123,2024-02-29,169,32,5,5,Completa,9,2,Thursday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
452,2024-02-29,115,4,5,4,Completa,9,2,Thursday,1,Queso rallado,Lácteos,19.23,2099,96.15
1037,2024-02-29,48,30,6,4,Completa,9,2,Thursday,1,Vino tinto,Bebidas,13.54,1363,81.24
1190,2024-02-29,119,21,1,3,Completa,9,2,Thursday,1,Zanahorias,Frutas y Verduras,3.25,2800,3.25
1313,2024-02-29,95,13,2,3,Completa,9,2,Thursday,1,Pan integral,Panadería,12.56,2228,25.12
1713,2024-02-29,265,14,2,4,Completa,9,2,Thursday,1,Facturas,Panadería,12.36,3125,24.72
1907,2024-02-29,278,12,3,5,Pendiente,9,2,Thursday,1,Pan francés,Panadería,8.12,1619,24.36
2059,2024-02-29,84,20,6,3,Completa,9,2,Thursday,1,Lechugas,Frutas y Verduras,4.25,1541,25.5
2606,2024-02-29,221,7,2,4,Completa,9,2,Thursday,1,Chorizo,Carnicería,11.25,4068,22.5
66,2024-03-01,97,27,3,5,Completa,9,3,Friday,1,Agua mineral,Bebidas,6.21,4978,18.63
183,2024-03-01,31,38,3,3,Completa,9,3,Friday,1,Atún enlatado,Conservas,6.21,2182,18.63
1188,2024-03-01,255,27,3,5,Pendiente,9,3,Friday,1,Agua mineral,Bebidas,6.21,4978,18.63
1422,2024-03-01,58,2,1,4,Completa,9,3,Friday,1,Yogur,Lácteos,5.21,3358,5.21
1465,2024-03-01,36,14,2,5,Completa,9,3,Friday,1,Facturas,Panadería,12.36,3125,24.72
1535,2024-03-01,255,8,1,3,Completa,9,3,Friday,1,Milanesa,Carnicería,16.21,3140,16.21
2280,2024-03-01,134,18,1,4,Completa,9,3,Friday,1,Bananas,Frutas y Verduras,7.25,4720,7.25
2668,2024-03-01,117,19,5,1,Pendiente,9,3,Friday,1,Tomates,Frutas y Verduras,6.54,4041,32.7
2845,2024-03-01,71,5,6,3,Completa,9,3,Friday,1,Manteca,Lácteos,5.65,4929,33.900000000000006
72,2024-03-02,144,23,5,2,Completa,9,3,Saturday,1,Papas fritas,Congelados,8.23,3731,41.150000000000006
786,2024-03-02,292,19,6,4,Pendiente,9,3,Saturday,1,Tomates,Frutas y Verduras,6.54,4041,39.24
2094,2024-03-02,276,25,5,3,Completa,9,3,Saturday,1,Pizza congelada,Congelados,15.45,1640,77.25
2278,2024-03-02,163,5,3,5,Completa,9,3,Saturday,1,Manteca,Lácteos,5.65,4929,16.950000000000003
95,2024-03-03,67,14,5,4,Completa,9,3,Sunday,1,Facturas,Panadería,12.36,3125,61.8
365,2024-03-03,90,8,5,5,Completa,9,3,Sunday,1,Milanesa,Carnicería,16.21,3140,81.05000000000001
382,2024-03-03,208,12,1,3,Completa,9,3,Sunday,1,Pan francés,Panadería,8.12,1619,8.12
428,2024-03-03,308,28,4,5,Completa,9,3,Sunday,1,Jugos de frutas,Bebidas,9.45,3637,37.8
610,2024-03-03,197,38,3,4,Pendiente,9,3,Sunday,1,Atún enlatado,Conservas,6.21,2182,18.63
1069,2024-03-03,37,26,1,5,Completa,9,3,Sunday,1,Hamburgesas congeladas,Congelados,9.54,1688,9.54
1164,2024-03-03,97,12,3,4,Pendiente,9,3,Sunday,1,Pan francés,Panadería,8.12,1619,24.36
1214,2024-03-03,67,5,1,4,Completa,9,3,Sunday,1,Manteca,Lácteos,5.65,4929,5.65
1501,2024-03-03,42,29,5,5,Completa,9,3,Sunday,1,Cerveza,Bebidas,11.54,2455,57.699999999999996
1730,2024-03-03,160,33,6,3,Completa,9,3,Sunday,1,Papas chips,Galletitas y Snacks,8.54,2837,51.239999999999995
1867,2024-03-03,132,22,6,5,Pendiente,9,3,Sunday,1,Cebolla,Frutas y Verduras,4.21,3545,25.259999999999998
2042,2024-03-03,221,22,6,5,Completa,9,3,Sunday,1,Cebolla,Frutas y Verduras,4.21,3545,25.259999999999998
2327,2024-03-03,62,26,4,5,Completa,9,3,Sunday,1,Hamburgesas congeladas,Congelados,9.54,1688,38.16
2391,2024-03-03,271,32,1,4,Completa,9,3,Sunday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
2420,2024-03-03,17,1,2,2,Completa,9,3,Sunday,1,Leche,Lácteos,12.24,3327,24.48
2778,2024-03-03,64,32,1,4,Completa,9,3,Sunday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
275,2024-03-04,27,11,5,4,Completa,10,3,Monday,1,Salchicha,Carnicería,11.23,1726,56.150000000000006
298,2024-03-04,158,1,3,4,Completa,10,3,Monday,1,Leche,Lácteos,12.24,3327,36.72
1531,2024-03-04,326,14,1,3,Pendiente,10,3,Monday,1,Facturas,Panadería,12.36,3125,12.36
1737,2024-03-04,149,21,5,5,Completa,10,3,Monday,1,Zanahorias,Frutas y Verduras,3.25,2800,16.25
2547,2024-03-04,80,2,5,3,Completa,10,3,Monday,1,Yogur,Lácteos,5.21,3358,26.05
2913,2024-03-04,283,10,6,5,Completa,10,3,Monday,1,Costilla de cerdo,Carnicería,14.25,2429,85.5
290,2024-03-05,123,31,4,2,Completa,10,3,Tuesday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,20.96
408,2024-03-05,7,12,5,3,Completa,10,3,Tuesday,1,Pan francés,Panadería,8.12,1619,40.599999999999994
1171,2024-03-05,8,14,5,3,Completa,10,3,Tuesday,1,Facturas,Panadería,12.36,3125,61.8
1589,2024-03-05,112,26,2,4,Pendiente,10,3,Tuesday,1,Hamburgesas congeladas,Congelados,9.54,1688,19.08
2479,2024-03-05,85,34,5,5,Completa,10,3,Tuesday,1,Maníes,Galletitas y Snacks,5.45,4769,27.25
2669,2024-03-05,68,2,5,1,Pendiente,10,3,Tuesday,1,Yogur,Lácteos,5.21,3358,26.05
28,2024-03-06,240,23,3,3,Pendiente,10,3,Wednesday,1,Papas fritas,Congelados,8.23,3731,24.69
311,2024-03-06,68,24,6,4,Completa,10,3,Wednesday,1,Empanadas,Congelados,13.54,2908,81.24
916,2024-03-06,307,17,3,3,Pendiente,10,3,Wednesday,1,Manzanas,Frutas y Verduras,6.54,3383,19.62
1524,2024-03-06,292,34,2,5,Completa,10,3,Wednesday,1,Maníes,Galletitas y Snacks,5.45,4769,10.9
2157,2024-03-06,193,2,1,3,Completa,10,3,Wednesday,1,Yogur,Lácteos,5.21,3358,5.21
2301,2024-03-06,321,7,1,1,Completa,10,3,Wednesday,1,Chorizo,Carnicería,11.25,4068,11.25
2665,2024-03-06,36,20,6,5,Pendiente,10,3,Wednesday,1,Lechugas,Frutas y Verduras,4.25,1541,25.5
210,2024-03-07,215,35,3,4,Completa,10,3,Thursday,1,Arroz,Conservas,4.25,1437,12.75
556,2024-03-07,104,23,5,1,Pendiente,10,3,Thursday,1,Papas fritas,Congelados,8.23,3731,41.150000000000006
606,2024-03-07,46,20,2,5,Completa,10,3,Thursday,1,Lechugas,Frutas y Verduras,4.25,1541,8.5
820,2024-03-07,148,7,3,5,Completa,10,3,Thursday,1,Chorizo,Carnicería,11.25,4068,33.75
1185,2024-03-07,58,22,2,4,Pendiente,10,3,Thursday,1,Cebolla,Frutas y Verduras,4.21,3545,8.42
1444,2024-03-07,23,25,4,4,Completa,10,3,Thursday,1,Pizza congelada,Congelados,15.45,1640,61.8
1756,2024-03-07,309,13,5,4,Completa,10,3,Thursday,1,Pan integral,Panadería,12.56,2228,62.800000000000004
1796,2024-03-07,32,4,2,4,Completa,10,3,Thursday,1,Queso rallado,Lácteos,19.23,2099,38.46
2156,2024-03-07,193,26,5,1,Completa,10,3,Thursday,1,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
2175,2024-03-07,255,3,1,4,Completa,10,3,Thursday,1,Queso cremoso,Lácteos,17.23,3167,17.23
2183,2024-03-07,38,36,4,1,Completa,10,3,Thursday,1,Lentejas,Conservas,3.25,4578,13.0
2366,2024-03-07,222,17,2,4,Completa,10,3,Thursday,1,Manzanas,Frutas y Verduras,6.54,3383,13.08
2732,2024-03-07,311,4,6,3,Completa,10,3,Thursday,1,Queso rallado,Lácteos,19.23,2099,115.38
54,2024-03-08,108,13,1,2,Completa,10,3,Friday,1,Pan integral,Panadería,12.56,2228,12.56
438,2024-03-08,307,29,5,2,Completa,10,3,Friday,1,Cerveza,Bebidas,11.54,2455,57.699999999999996
620,2024-03-08,257,21,6,3,Completa,10,3,Friday,1,Zanahorias,Frutas y Verduras,3.25,2800,19.5
876,2024-03-08,42,23,3,2,Completa,10,3,Friday,1,Papas fritas,Congelados,8.23,3731,24.69
1226,2024-03-08,91,35,6,5,Completa,10,3,Friday,1,Arroz,Conservas,4.25,1437,25.5
1463,2024-03-08,299,17,4,2,Completa,10,3,Friday,1,Manzanas,Frutas y Verduras,6.54,3383,26.16
1577,2024-03-08,25,26,5,4,Pendiente,10,3,Friday,1,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
2398,2024-03-08,203,30,1,4,Completa,10,3,Friday,1,Vino tinto,Bebidas,13.54,1363,13.54
362,2024-03-09,30,15,2,4,Completa,10,3,Saturday,1,Medialunas,Panadería,3.51,4043,7.02
444,2024-03-09,164,9,6,5,Completa,10,3,Saturday,1,Pollo,Carnicería,18.56,4051,111.35999999999999
790,2024-03-09,119,24,6,1,Completa,10,3,Saturday,1,Empanadas,Congelados,13.54,2908,81.24
1634,2024-03-09,206,14,3,5,Pendiente,10,3,Saturday,1,Facturas,Panadería,12.36,3125,37.08
1788,2024-03-09,180,2,2,4,Completa,10,3,Saturday,1,Yogur,Lácteos,5.21,3358,10.42
2512,2024-03-09,87,36,1,4,Completa,10,3,Saturday,1,Lentejas,Conservas,3.25,4578,3.25
2769,2024-03-09,33,24,6,3,Completa,10,3,Saturday,1,Empanadas,Congelados,13.54,2908,81.24
35,2024-03-10,62,9,6,3,Completa,10,3,Sunday,1,Pollo,Carnicería,18.56,4051,111.35999999999999
152,2024-03-10,64,11,5,4,Completa,10,3,Sunday,1,Salchicha,Carnicería,11.23,1726,56.150000000000006
1142,2024-03-10,164,13,6,1,Completa,10,3,Sunday,1,Pan integral,Panadería,12.56,2228,75.36
1639,2024-03-10,230,26,5,4,Completa,10,3,Sunday,1,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
1957,2024-03-10,217,37,2,1,Completa,10,3,Sunday,1,Garbanzos,Conservas,3.65,1506,7.3
2678,2024-03-10,11,31,6,5,Pendiente,10,3,Sunday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
923,2024-03-11,172,2,1,1,Completa,11,3,Monday,1,Yogur,Lácteos,5.21,3358,5.21
1148,2024-03-11,67,25,5,4,Pendiente,11,3,Monday,1,Pizza congelada,Congelados,15.45,1640,77.25
1564,2024-03-11,238,23,2,2,Completa,11,3,Monday,1,Papas fritas,Congelados,8.23,3731,16.46
2058,2024-03-11,206,9,2,4,Completa,11,3,Monday,1,Pollo,Carnicería,18.56,4051,37.12
2132,2024-03-11,215,11,3,3,Completa,11,3,Monday,1,Salchicha,Carnicería,11.23,1726,33.69
2253,2024-03-11,278,2,2,2,Completa,11,3,Monday,1,Yogur,Lácteos,5.21,3358,10.42
437,2024-03-12,211,15,5,1,Completa,11,3,Tuesday,1,Medialunas,Panadería,3.51,4043,17.549999999999997
971,2024-03-12,213,29,6,4,Completa,11,3,Tuesday,1,Cerveza,Bebidas,11.54,2455,69.24
2019,2024-03-12,49,13,6,4,Completa,11,3,Tuesday,1,Pan integral,Panadería,12.56,2228,75.36
2291,2024-03-12,69,6,6,5,Completa,11,3,Tuesday,1,Asado,Carnicería,28.56,5137,171.35999999999999
2416,2024-03-12,49,11,5,4,Completa,11,3,Tuesday,1,Salchicha,Carnicería,11.23,1726,56.150000000000006
2519,2024-03-12,30,3,6,1,Completa,11,3,Tuesday,1,Queso cremoso,Lácteos,17.23,3167,103.38
2524,2024-03-12,117,9,2,3,Pendiente,11,3,Tuesday,1,Pollo,Carnicería,18.56,4051,37.12
2989,2024-03-12,147,31,6,3,Completa,11,3,Tuesday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
426,2024-03-13,100,17,4,4,Completa,11,3,Wednesday,1,Manzanas,Frutas y Verduras,6.54,3383,26.16
537,2024-03-13,262,3,6,2,Completa,11,3,Wednesday,1,Queso cremoso,Lácteos,17.23,3167,103.38
656,2024-03-13,35,6,5,3,Completa,11,3,Wednesday,1,Asado,Carnicería,28.56,5137,142.79999999999998
756,2024-03-13,81,12,4,4,Completa,11,3,Wednesday,1,Pan francés,Panadería,8.12,1619,32.48
762,2024-03-13,81,3,5,1,Completa,11,3,Wednesday,1,Queso cremoso,Lácteos,17.23,3167,86.15
1808,2024-03-13,303,11,5,2,Completa,11,3,Wednesday,1,Salchicha,Carnicería,11.23,1726,56.150000000000006
1970,2024-03-13,167,10,1,2,Completa,11,3,Wednesday,1,Costilla de cerdo,Carnicería,14.25,2429,14.25
2180,2024-03-13,74,18,5,3,Completa,11,3,Wednesday,1,Bananas,Frutas y Verduras,7.25,4720,36.25
2260,2024-03-13,54,1,3,5,Completa,11,3,Wednesday,1,Leche,Lácteos,12.24,3327,36.72
2274,2024-03-13,213,35,1,1,Completa,11,3,Wednesday,1,Arroz,Conservas,4.25,1437,4.25
31,2024-03-14,267,2,1,3,Completa,11,3,Thursday,1,Yogur,Lácteos,5.21,3358,5.21
124,2024-03-14,173,13,5,3,Completa,11,3,Thursday,1,Pan integral,Panadería,12.56,2228,62.800000000000004
225,2024-03-14,104,38,3,4,Pendiente,11,3,Thursday,1,Atún enlatado,Conservas,6.21,2182,18.63
607,2024-03-14,251,9,5,2,Completa,11,3,Thursday,1,Pollo,Carnicería,18.56,4051,92.8
705,2024-03-14,185,17,2,1,Completa,11,3,Thursday,1,Manzanas,Frutas y Verduras,6.54,3383,13.08
1033,2024-03-14,78,1,3,5,Completa,11,3,Thursday,1,Leche,Lácteos,12.24,3327,36.72
1228,2024-03-14,291,1,6,1,Completa,11,3,Thursday,1,Leche,Lácteos,12.24,3327,73.44
1537,2024-03-14,138,37,1,1,Completa,11,3,Thursday,1,Garbanzos,Conservas,3.65,1506,3.65
1864,2024-03-14,15,10,5,4,Completa,11,3,Thursday,1,Costilla de cerdo,Carnicería,14.25,2429,71.25
2545,2024-03-14,233,12,1,4,Completa,11,3,Thursday,1,Pan francés,Panadería,8.12,1619,8.12
2973,2024-03-14,134,7,3,3,Completa,11,3,Thursday,1,Chorizo,Carnicería,11.25,4068,33.75
817,2024-03-15,31,3,2,4,Completa,11,3,Friday,1,Queso cremoso,Lácteos,17.23,3167,34.46
1494,2024-03-15,157,23,3,1,Completa,11,3,Friday,1,Papas fritas,Congelados,8.23,3731,24.69
1601,2024-03-15,313,34,4,1,Completa,11,3,Friday,1,Maníes,Galletitas y Snacks,5.45,4769,21.8
1618,2024-03-15,14,18,3,5,Pendiente,11,3,Friday,1,Bananas,Frutas y Verduras,7.25,4720,21.75
1622,2024-03-15,211,16,2,5,Completa,11,3,Friday,1,Tortas,Panadería,15.23,3189,30.46
1646,2024-03-15,143,8,3,3,Completa,11,3,Friday,1,Milanesa,Carnicería,16.21,3140,48.63
2073,2024-03-15,283,11,4,4,Completa,11,3,Friday,1,Salchicha,Carnicería,11.23,1726,44.92
2107,2024-03-15,299,3,5,3,Completa,11,3,Friday,1,Queso cremoso,Lácteos,17.23,3167,86.15
2204,2024-03-15,55,28,1,5,Completa,11,3,Friday,1,Jugos de frutas,Bebidas,9.45,3637,9.45
2660,2024-03-15,28,7,6,4,Completa,11,3,Friday,1,Chorizo,Carnicería,11.25,4068,67.5
2808,2024-03-15,11,38,6,4,Completa,11,3,Friday,1,Atún enlatado,Conservas,6.21,2182,37.26
40,2024-03-16,125,34,6,1,Completa,11,3,Saturday,1,Maníes,Galletitas y Snacks,5.45,4769,32.7
42,2024-03-16,259,32,5,5,Completa,11,3,Saturday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
199,2024-03-16,226,30,4,4,Pendiente,11,3,Saturday,1,Vino tinto,Bebidas,13.54,1363,54.16
1083,2024-03-16,111,26,5,4,Completa,11,3,Saturday,1,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
1085,2024-03-16,232,20,3,3,Completa,11,3,Saturday,1,Lechugas,Frutas y Verduras,4.25,1541,12.75
1111,2024-03-16,65,16,2,3,Completa,11,3,Saturday,1,Tortas,Panadería,15.23,3189,30.46
1249,2024-03-16,77,21,1,3,Completa,11,3,Saturday,1,Zanahorias,Frutas y Verduras,3.25,2800,3.25
1561,2024-03-16,200,22,5,4,Completa,11,3,Saturday,1,Cebolla,Frutas y Verduras,4.21,3545,21.05
1708,2024-03-16,68,16,1,4,Completa,11,3,Saturday,1,Tortas,Panadería,15.23,3189,15.23
2201,2024-03-16,63,34,6,5,Completa,11,3,Saturday,1,Maníes,Galletitas y Snacks,5.45,4769,32.7
2264,2024-03-16,87,11,6,5,Completa,11,3,Saturday,1,Salchicha,Carnicería,11.23,1726,67.38
2689,2024-03-16,108,30,5,4,Completa,11,3,Saturday,1,Vino tinto,Bebidas,13.54,1363,67.69999999999999
2740,2024-03-16,224,7,5,4,Completa,11,3,Saturday,1,Chorizo,Carnicería,11.25,4068,56.25
2951,2024-03-16,229,32,1,4,Completa,11,3,Saturday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
18,2024-03-17,179,10,3,4,Completa,11,3,Sunday,1,Costilla de cerdo,Carnicería,14.25,2429,42.75
827,2024-03-17,246,8,2,5,Completa,11,3,Sunday,1,Milanesa,Carnicería,16.21,3140,32.42
875,2024-03-17,321,15,6,5,Completa,11,3,Sunday,1,Medialunas,Panadería,3.51,4043,21.06
884,2024-03-17,312,16,5,2,Pendiente,11,3,Sunday,1,Tortas,Panadería,15.23,3189,76.15
1121,2024-03-17,88,34,3,5,Pendiente,11,3,Sunday,1,Maníes,Galletitas y Snacks,5.45,4769,16.35
1137,2024-03-17,295,32,6,3,Completa,11,3,Sunday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,37.5
1290,2024-03-17,323,25,5,3,Completa,11,3,Sunday,1,Pizza congelada,Congelados,15.45,1640,77.25
1682,2024-03-17,48,38,4,4,Completa,11,3,Sunday,1,Atún enlatado,Conservas,6.21,2182,24.84
2091,2024-03-17,44,21,3,5,Completa,11,3,Sunday,1,Zanahorias,Frutas y Verduras,3.25,2800,9.75
2261,2024-03-17,305,4,6,4,Completa,11,3,Sunday,1,Queso rallado,Lácteos,19.23,2099,115.38
2478,2024-03-17,109,29,3,3,Completa,11,3,Sunday,1,Cerveza,Bebidas,11.54,2455,34.62
414,2024-03-18,151,35,3,5,Completa,12,3,Monday,1,Arroz,Conservas,4.25,1437,12.75
1133,2024-03-18,313,32,4,5,Completa,12,3,Monday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
1156,2024-03-18,37,2,3,1,Completa,12,3,Monday,1,Yogur,Lácteos,5.21,3358,15.629999999999999
1545,2024-03-18,8,19,2,1,Completa,12,3,Monday,1,Tomates,Frutas y Verduras,6.54,4041,13.08
2135,2024-03-18,50,31,6,4,Completa,12,3,Monday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
2917,2024-03-18,17,35,5,3,Pendiente,12,3,Monday,1,Arroz,Conservas,4.25,1437,21.25
2981,2024-03-18,36,11,2,4,Completa,12,3,Monday,1,Salchicha,Carnicería,11.23,1726,22.46
44,2024-03-19,122,30,2,4,Completa,12,3,Tuesday,1,Vino tinto,Bebidas,13.54,1363,27.08
208,2024-03-19,66,29,3,1,Completa,12,3,Tuesday,1,Cerveza,Bebidas,11.54,2455,34.62
1357,2024-03-19,71,23,5,1,Pendiente,12,3,Tuesday,1,Papas fritas,Congelados,8.23,3731,41.150000000000006
1777,2024-03-19,113,3,2,5,Completa,12,3,Tuesday,1,Queso cremoso,Lácteos,17.23,3167,34.46
1874,2024-03-19,92,15,4,3,Completa,12,3,Tuesday,1,Medialunas,Panadería,3.51,4043,14.04
2112,2024-03-19,119,22,4,2,Pendiente,12,3,Tuesday,1,Cebolla,Frutas y Verduras,4.21,3545,16.84
2563,2024-03-19,99,15,4,4,Completa,12,3,Tuesday,1,Medialunas,Panadería,3.51,4043,14.04
2585,2024-03-19,323,19,1,1,Completa,12,3,Tuesday,1,Tomates,Frutas y Verduras,6.54,4041,6.54
2628,2024-03-19,195,14,5,2,Completa,12,3,Tuesday,1,Facturas,Panadería,12.36,3125,61.8
118,2024-03-20,26,25,4,5,Completa,12,3,Wednesday,1,Pizza congelada,Congelados,15.45,1640,61.8
741,2024-03-20,222,31,6,5,Completa,12,3,Wednesday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
968,2024-03-20,3,23,3,4,Completa,12,3,Wednesday,1,Papas fritas,Congelados,8.23,3731,24.69
1071,2024-03-20,135,14,6,4,Completa,12,3,Wednesday,1,Facturas,Panadería,12.36,3125,74.16
1108,2024-03-20,270,25,6,2,Pendiente,12,3,Wednesday,1,Pizza congelada,Congelados,15.45,1640,92.69999999999999
1130,2024-03-20,213,4,2,2,Completa,12,3,Wednesday,1,Queso rallado,Lácteos,19.23,2099,38.46
1903,2024-03-20,278,33,2,5,Completa,12,3,Wednesday,1,Papas chips,Galletitas y Snacks,8.54,2837,17.08
1920,2024-03-20,184,36,6,3,Completa,12,3,Wednesday,1,Lentejas,Conservas,3.25,4578,19.5
1984,2024-03-20,321,38,2,1,Pendiente,12,3,Wednesday,1,Atún enlatado,Conservas,6.21,2182,12.42
2054,2024-03-20,209,37,3,5,Completa,12,3,Wednesday,1,Garbanzos,Conservas,3.65,1506,10.95
2720,2024-03-20,145,7,4,3,Completa,12,3,Wednesday,1,Chorizo,Carnicería,11.25,4068,45.0
911,2024-03-21,288,19,1,4,Completa,12,3,Thursday,1,Tomates,Frutas y Verduras,6.54,4041,6.54
1096,2024-03-21,204,37,5,4,Completa,12,3,Thursday,1,Garbanzos,Conservas,3.65,1506,18.25
1098,2024-03-21,178,25,3,4,Completa,12,3,Thursday,1,Pizza congelada,Congelados,15.45,1640,46.349999999999994
1473,2024-03-21,255,18,1,5,Pendiente,12,3,Thursday,1,Bananas,Frutas y Verduras,7.25,4720,7.25
1606,2024-03-21,278,27,6,4,Completa,12,3,Thursday,1,Agua mineral,Bebidas,6.21,4978,37.26
1998,2024-03-21,279,31,1,1,Pendiente,12,3,Thursday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
2243,2024-03-21,326,18,2,2,Completa,12,3,Thursday,1,Bananas,Frutas y Verduras,7.25,4720,14.5
2397,2024-03-21,238,32,2,3,Completa,12,3,Thursday,1,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,12.5
416,2024-03-22,110,29,2,4,Completa,12,3,Friday,1,Cerveza,Bebidas,11.54,2455,23.08
608,2024-03-22,105,14,5,3,Completa,12,3,Friday,1,Facturas,Panadería,12.36,3125,61.8
1028,2024-03-22,267,31,3,4,Completa,12,3,Friday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,15.72
1118,2024-03-22,106,13,2,1,Completa,12,3,Friday,1,Pan integral,Panadería,12.56,2228,25.12
1210,2024-03-22,266,6,4,5,Completa,12,3,Friday,1,Asado,Carnicería,28.56,5137,114.24
1504,2024-03-22,168,3,4,4,Completa,12,3,Friday,1,Queso cremoso,Lácteos,17.23,3167,68.92
1773,2024-03-22,88,25,4,5,Completa,12,3,Friday,1,Pizza congelada,Congelados,15.45,1640,61.8
1809,2024-03-22,90,31,3,3,Completa,12,3,Friday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,15.72
2040,2024-03-22,313,12,5,1,Completa,12,3,Friday,1,Pan francés,Panadería,8.12,1619,40.599999999999994
2251,2024-03-22,238,36,4,5,Completa,12,3,Friday,1,Lentejas,Conservas,3.25,4578,13.0
2372,2024-03-22,177,8,1,1,Completa,12,3,Friday,1,Milanesa,Carnicería,16.21,3140,16.21
2907,2024-03-22,207,6,2,3,Completa,12,3,Friday,1,Asado,Carnicería,28.56,5137,57.12
405,2024-03-23,122,16,2,4,Pendiente,12,3,Saturday,1,Tortas,Panadería,15.23,3189,30.46
970,2024-03-23,212,16,6,3,Completa,12,3,Saturday,1,Tortas,Panadería,15.23,3189,91.38
1795,2024-03-23,1,12,6,4,Completa,12,3,Saturday,1,Pan francés,Panadería,8.12,1619,48.72
1814,2024-03-23,175,4,4,1,Completa,12,3,Saturday,1,Queso rallado,Lácteos,19.23,2099,76.92
2258,2024-03-23,17,33,3,4,Completa,12,3,Saturday,1,Papas chips,Galletitas y Snacks,8.54,2837,25.619999999999997
2467,2024-03-23,25,4,3,5,Completa,12,3,Saturday,1,Queso rallado,Lácteos,19.23,2099,57.69
2815,2024-03-23,171,1,6,5,Completa,12,3,Saturday,1,Leche,Lácteos,12.24,3327,73.44
785,2024-03-24,132,9,5,5,Completa,12,3,Sunday,1,Pollo,Carnicería,18.56,4051,92.8
1549,2024-03-24,260,17,1,2,Completa,12,3,Sunday,1,Manzanas,Frutas y Verduras,6.54,3383,6.54
1942,2024-03-24,41,31,1,4,Pendiente,12,3,Sunday,1,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
1947,2024-03-24,288,29,2,5,Completa,12,3,Sunday,1,Cerveza,Bebidas,11.54,2455,23.08
2008,2024-03-24,162,15,4,4,Completa,12,3,Sunday,1,Medialunas,Panadería,3.51,4043,14.04
2861,2024-03-24,147,21,5,4,Completa,12,3,Sunday,1,Zanahorias,Frutas y Verduras,3.25,2800,16.25
113,2024-03-25,72,19,1,3,Pendiente,13,3,Monday,1,Tomates,Frutas y Verduras,6.54,4041,6.54
170,2024-03-25,269,20,3,4,Completa,13,3,Monday,1,Lechugas,Frutas y Verduras,4.25,1541,12.75
378,2024-03-25,199,25,1,4,Completa,13,3,Monday,1,Pizza congelada,Congelados,15.45,1640,15.45
1139,2024-03-25,8,36,5,1,Completa,13,3,Monday,1,Lentejas,Conservas,3.25,4578,16.25
1399,2024-03-25,90,27,2,3,Completa,13,3,Monday,1,Agua mineral,Bebidas,6.21,4978,12.42
1710,2024-03-25,131,27,1,3,Completa,13,3,Monday,1,Agua mineral,Bebidas,6.21,4978,6.21
1866,2024-03-25,272,5,5,1,Completa,13,3,Monday,1,Manteca,Lácteos,5.65,4929,28.25
2164,2024-03-25,292,36,5,5,Completa,13,3,Monday,1,Lentejas,Conservas,3.25,4578,16.25
2854,2024-03-25,208,33,2,5,Pendiente,13,3,Monday,1,Papas chips,Galletitas y Snacks,8.54,2837,17.08
